1.3987,1.3106,1.0702,-0.16077
-0.13045,0.48592,0.78765,-1.9127
-0.11631,-0.6276,-1.5184,-0.11749
-0.015696,-0.44061,-1.228,0.30846
-0.021159,-0.44999,-1.2439,0.31099
-0.029195,-0.53004,-1.4153,0.34764
-0.020765,-0.45449,-1.2758,0.34683
-0.025813,-0.46766,-1.2758,0.34054
-0.025621,-0.47111,-1.2841,0.34056
-0.018209,-0.44687,-1.2368,0.3184
-0.016983,-0.4449,-1.2337,0.31237
-0.016409,-0.44406,-1.2317,0.25368
-0.028159,-0.47726,-1.2929,0.22161
-0.016484,-0.4522,-1.2511,0.16349
-0.016012,-0.45052,-1.2468,0.11071
-0.052476,-0.43641,-1.1849,0.039484
-0.046625,-0.3852,-1.0791,-0.023381
-0.15069,-0.35469,-0.92198,-0.093328
-0.12724,-0.29934,-0.82566,-0.17918
-0.18564,-0.20353,-0.56831,-0.2241
-0.16479,-0.12726,-0.42177,-0.27564
-0.2055,-0.027044,-0.17194,-0.33834
-0.22632,0.038833,-0.013997,-0.39667
-0.31422,0.044264,0.072604,-0.44482
-0.31283,0.10683,0.20445,-0.49831
-0.26182,0.20067,0.35782,-0.54555
-0.29855,0.3282,0.6583,-0.59953
-0.23242,0.32268,0.59608,-0.59918
-0.2258,0.33413,0.6079,-0.59176
-0.20757,0.31853,0.6227,-0.58844
-0.2823,0.32873,0.64027,-0.60382
-0.21508,0.34615,0.61613,-0.59578
-0.20419,0.35469,0.62241,-0.59962
-0.18751,0.36519,0.6288,-0.61515
-0.26612,0.34323,0.64622,-0.60493
-0.27351,0.34332,0.65047,-0.59552
-0.24674,0.35789,0.65673,-0.58982
-0.16977,0.39135,0.65987,-0.56775
-0.17122,0.39172,0.65774,-0.56507
-0.15042,0.39778,0.65156,-0.56193
-0.14625,0.40796,0.6686,-0.55409
-0.20594,0.38745,0.67374,-0.57161
-0.19301,0.40041,0.69886,-0.56384
-0.12464,0.43334,0.69437,-0.55099
-0.15743,0.42489,0.70328,-0.54469
-0.093231,0.44995,0.69798,-0.53979
-0.097351,0.45192,0.70417,-0.53045
-0.10005,0.46014,0.72001,-0.5333
-0.14582,0.4351,0.70575,-0.54638
-0.14201,0.43998,0.70937,-0.53578
-0.056476,0.48703,0.73352,-0.51988
-0.04349,0.4859,0.71849,-0.51449
-0.024425,0.50008,0.72864,-0.50934
-0.10414,0.46761,0.7258,-0.52132
-0.082345,0.4774,0.7265,-0.51778
1.7675e-05,0.50751,0.71614,-0.49856
-0.089954,0.48021,0.73178,-0.5088
-0.061762,0.50422,0.75587,-0.50896
-0.03482,0.50506,0.73522,-0.5015
0.040091,0.52846,0.72297,-0.49877
0.048791,0.55267,0.75702,-0.48388
-0.0052565,0.52098,0.7349,-0.49409
-0.017587,0.51461,0.72962,-0.48569
0.055211,0.54758,0.73304,-0.47331
-0.010248,0.52179,0.73346,-0.47099
0.079977,0.57129,0.75715,-0.45074
0.0059906,0.52831,0.73028,-0.45605
0.023595,0.5443,0.74555,-0.45144
0.11906,0.59386,0.76485,-0.45323
0.017163,0.53776,0.73271,-0.43495
0.065803,0.56703,0.75307,-0.42926
0.13813,0.59736,0.74961,-0.40804
0.066133,0.56821,0.75011,-0.42434
0.16146,0.61448,0.76052,-0.40437
0.16699,0.62251,0.76955,-0.40372
0.15687,0.61761,0.76547,-0.39034
0.15536,0.61332,0.7551,-0.38031
0.16427,0.6302,0.77983,-0.39427
0.1803,0.62668,0.75753,-0.39592
0.19202,0.64044,0.77513,-0.39288
0.14815,0.61564,0.76224,-0.40467
0.16421,0.62021,0.75747,-0.39997
0.22191,0.65772,0.7785,-0.37925
0.17487,0.63481,0.77304,-0.39379
0.1788,0.61764,0.73244,-0.3898
0.17963,0.63603,0.76663,-0.38939
0.23921,0.68889,0.79697,-0.36621
0.26823,0.64593,0.73069,-0.36929
0.21179,0.65912,0.78167,-0.36747
0.27175,0.67956,0.76633,-0.34629
0.28754,0.70745,0.80721,-0.34246
0.309,0.708,0.79152,-0.33457
0.31263,0.68954,0.75128,-0.34536
0.26952,0.68877,0.78624,-0.3336
0.32793,0.73215,0.817,-0.32442
0.28756,0.70207,0.79569,-0.33629
0.35487,0.74291,0.81349,-0.31557
0.29502,0.70241,0.79497,-0.31637
0.23344,0.66986,0.78623,-0.34284
0.17364,0.62808,0.75097,-0.38356
0.17836,0.65764,0.80465,-0.4237
