1.0817,1.2008,1.0618,-0.079044
-0.13851,0.49809,0.82045,-1.8842
-0.029691,-0.54821,-1.4194,-0.043141
-0.021007,-0.45049,-1.2394,0.30215
-0.027177,-0.47854,-1.2981,0.24086
-0.040923,-0.52727,-1.389,0.22865
-0.015074,-0.2727,-0.854,0.031463
-0.33476,0.035325,0.089672,-0.33478
-0.50709,0.18799,0.56816,-0.62077
-0.39802,0.23537,0.57695,-0.65193
-0.45671,0.21663,0.56952,-0.69084
-0.46127,0.23849,0.61586,-0.68926
-0.36592,0.24205,0.54893,-0.64208
-0.3564,0.24366,0.54022,-0.63005
-0.34351,0.25545,0.55049,-0.62022
-0.33935,0.26789,0.57051,-0.61189
-0.34308,0.26549,0.56445,-0.60002
-0.43599,0.27031,0.63943,-0.62694
-0.3747,0.34084,0.73386,-0.58169
-0.3188,0.29063,0.58376,-0.57691
-0.30678,0.29914,0.58764,-0.56338
-0.42468,0.29285,0.66259,-0.58809
-0.42215,0.28999,0.6497,-0.57727
-0.41276,0.27369,0.60446,-0.57278
-0.30092,0.33872,0.64938,-0.54366
-0.42985,0.32966,0.73421,-0.5369
-0.29193,0.31549,0.58408,-0.50105
-0.37207,0.30661,0.62875,-0.50574
-0.25512,0.3589,0.63861,-0.47203
-0.37234,0.33416,0.6775,-0.49277
-0.24322,0.36747,0.67644,-0.45219
-0.32831,0.34762,0.66277,-0.47361
-0.32491,0.34946,0.66089,-0.4632
-0.3601,0.35811,0.70406,-0.4533
-0.30923,0.33217,0.60661,-0.45037
-0.32558,0.38079,0.71633,-0.43971
-0.27886,0.38836,0.6904,-0.44224
-0.14737,0.43514,0.67532,-0.41018
-0.15699,0.44507,0.69814,-0.38986
-0.15949,0.44231,0.69399,-0.37958
-0.14423,0.4541,0.70248,-0.37449
-0.13401,0.45722,0.69745,-0.36545
-0.14476,0.45382,0.69781,-0.34785
-0.13337,0.46076,0.69853,-0.33137
-0.10754,0.47183,0.69863,-0.327
-0.10568,0.47372,0.69873,-0.31504
-0.18505,0.4288,0.67413,-0.32616
-0.18998,0.43135,0.68174,-0.31917
-0.15747,0.44457,0.67885,-0.31049
-0.13928,0.4597,0.69339,-0.29986
-0.13008,0.45781,0.67981,-0.28973
-0.13396,0.45504,0.67668,-0.27746
-0.10687,0.46901,0.68071,-0.26506
-0.051669,0.46965,0.67256,-0.2493
-0.08392,0.47353,0.66904,-0.25764
-0.030662,0.51744,0.70575,-0.24167
-0.01981,0.51073,0.68277,-0.22826
0.00011351,0.53137,0.70521,-0.22728
-0.078303,0.47699,0.66736,-0.23517
-0.047622,0.49184,0.66922,-0.23031
-0.040613,0.50307,0.68324,-0.2263
0.01634,0.53568,0.69594,-0.21585
0.040694,0.55409,0.71117,-0.22431
-0.01877,0.52103,0.69976,-0.23228
0.059093,0.56719,0.72026,-0.21268
0.04958,0.56049,0.71334,-0.20922
0.10301,0.58575,0.71958,-0.21867
0.082931,0.57646,0.71637,-0.20899
0.09175,0.58119,0.71856,-0.20369
0.074937,0.57736,0.72133,-0.18809
0.037543,0.52938,0.66619,-0.1994
0.036982,0.53388,0.67795,-0.19614
0.096832,0.58064,0.70866,-0.17806
0.08335,0.56693,0.6901,-0.17268
0.074651,0.57852,0.72148,-0.15771
0.11302,0.59509,0.72306,-0.16792
0.11634,0.60283,0.73344,-0.16183
0.092876,0.59283,0.72909,-0.1535
0.12125,0.6002,0.72298,-0.15864
0.12853,0.60558,0.72772,-0.16361
0.11761,0.60715,0.73963,-0.16167
0.1393,0.61549,0.73718,-0.16604
0.15136,0.62516,0.74531,-0.17444
0.15975,0.63436,0.75651,-0.17473
0.16522,0.63819,0.75804,-0.17417
0.17161,0.63701,0.75068,-0.16571
0.17474,0.64714,0.76592,-0.16314
0.13594,0.58439,0.6933,-0.16026
0.14774,0.59169,0.69855,-0.15057
0.20571,0.66652,0.7774,-0.14523
0.22042,0.67089,0.77463,-0.15052
0.21903,0.66805,0.76995,-0.1458
0.2372,0.68763,0.79002,-0.13942
0.23238,0.68395,0.69687,-0.14115
0.14943,0.59806,0.70643,-0.16765
0.17036,0.61174,0.7171,-0.17937
0.25557,0.70178,0.79659,-0.15856
0.22335,0.64366,0.74088,-0.21933
0.22657,0.65438,0.75709,-0.22973
0.21758,0.67497,0.79172,-0.25547
0.16201,0.62668,0.75852,-0.40695
