NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
1.5002,1.2782,0.92667,0.063122
1.5002,1.2782,0.92667,0.063122
0.238,0.52166,0.5254,0.023744
0.238,0.52166,0.5254,0.023744
0.238,0.52166,0.5254,-0.15045
0.033139,0.48532,0.62937,-0.15045
0.033139,0.48532,0.62937,-0.15045
0.033139,0.48532,0.62937,-0.15045
-0.0034683,0.48072,0.68468,-0.44725
-0.0034683,0.48072,0.68468,-0.44725
-0.0034683,0.48072,0.68468,-0.44725
-0.64544,0.065599,0.41245,-0.67111
-0.64544,0.065599,0.41245,-0.67111
-0.64544,0.065599,0.41245,-0.33226
-1.417,-0.43651,0.013751,-0.33226
-1.417,-0.43651,0.013751,-0.33226
-1.1603,-0.26885,0.13376,-0.2186
-1.1603,-0.26885,0.13376,-0.2186
-1.1603,-0.26885,0.13376,-0.2186
-1.1603,-0.26885,0.13376,-0.2186
-0.87523,-0.042612,0.36558,-0.33034
-0.87523,-0.042612,0.36558,-0.33034
-0.87523,-0.042612,0.36558,-0.33034
-0.92385,0.028168,0.52943,-0.52674
-0.92385,0.028168,0.52943,-0.52674
-0.92385,0.028168,0.52943,-0.52674
-0.92385,0.028168,0.52943,-0.52674
-0.43345,0.25797,0.60182,-0.52633
-0.43345,0.25797,0.60182,-0.52633
-0.43345,0.25797,0.60182,-0.52633
-0.43016,0.30701,0.68474,-0.58136
-0.43016,0.30701,0.68474,-0.58136
-0.43016,0.30701,0.68474,-0.58136
-0.23063,0.41858,0.7393,-0.55678
-0.23063,0.41858,0.7393,-0.55678
-0.23063,0.41858,0.7393,-0.55678
-0.18612,0.43082,0.71377,-0.5572
-0.18612,0.43082,0.71377,-0.5572
-0.18612,0.43082,0.71377,-0.5572
-0.17127,0.46357,0.75895,-0.54785
-0.17127,0.46357,0.75895,-0.54785
-0.17127,0.46357,0.75895,-0.54785
-0.17127,0.46357,0.75895,-0.54785
-0.17886,0.47728,0.78362,-0.55368
-0.17886,0.47728,0.78362,-0.55368
-0.040131,0.54849,0.8034,-0.49661
-0.040131,0.54849,0.8034,-0.49661
-0.040131,0.54849,0.8034,-0.49661
-0.0028791,0.56354,0.79412,-0.41856
-0.0028791,0.56354,0.79412,-0.41856
-0.0028791,0.56354,0.79412,-0.41856
-0.069391,0.53531,0.78991,-0.42634
-0.069391,0.53531,0.78991,-0.42634
-0.0092413,0.57297,0.80957,-0.40181
-0.0092413,0.57297,0.80957,-0.40181
-0.0092413,0.57297,0.80957,-0.40181
0.024327,0.59217,0.81415,-0.37166
0.024327,0.59217,0.81415,-0.37166
0.024327,0.59217,0.81415,-0.37166
0.024327,0.59217,0.81415,-0.34116
0.058894,0.60945,0.81673,-0.34116
0.058894,0.60945,0.81673,-0.34116
0.088448,0.62789,0.82431,-0.316
0.088448,0.62789,0.82431,-0.316
0.088448,0.62789,0.82431,-0.316
0.10736,0.63439,0.82054,-0.2921
0.10736,0.63439,0.82054,-0.2921
0.10736,0.63439,0.82054,-0.2921
0.1266,0.64801,0.82874,-0.2713
0.1266,0.64801,0.82874,-0.2713
0.1266,0.64801,0.82874,-0.2713
0.16919,0.67221,0.83336,-0.22687
0.16919,0.67221,0.83336,-0.22687
0.16919,0.67221,0.83336,-0.22687
0.13293,0.63218,0.79301,-0.2191
0.13293,0.63218,0.79301,-0.2191
0.1625,0.64893,0.79891,-0.19358
0.1625,0.64893,0.79891,-0.19358
0.1625,0.64893,0.79891,-0.19358
0.1625,0.64893,0.79891,-0.19358
0.20002,0.68094,0.82154,-0.15484
0.20002,0.68094,0.82154,-0.15484
0.20002,0.68094,0.82154,-0.15484
0.14259,0.57726,0.68454,-0.16091
0.14259,0.57726,0.68454,-0.16091
0.14259,0.57726,0.68454,-0.16091
0.14259,0.57726,0.68454,-0.16091
0.2245,0.65926,0.76887,-0.12344
0.2245,0.65926,0.76887,-0.12344
0.2245,0.65926,0.76887,-0.12344
0.16308,0.55796,0.64108,-0.16152
0.16308,0.55796,0.64108,-0.16152
0.16308,0.55796,0.64108,-0.16152
0.16308,0.55796,0.64108,-0.16152
0.17374,0.66976,0.81046,-0.21493
0.17374,0.66976,0.81046,-0.21493
0.11319,0.64848,0.82247,-0.29423
0.11319,0.64848,0.82247,-0.29423
