-2.2478,0.61087,-0.34907,-0.35722,-1.2006,0.61087,-0.34907,-1.2136,-0.59647,0.20779,0.68431,0.29362
-2.1983,0.61087,-0.43633,-0.31227,-1.1511,0.61087,-0.43633,-1.2585,-0.56881,0.17893,0.58615,0.29962
-2.142,0.61087,-0.5236,-0.26656,-1.0948,0.61087,-0.5236,-1.3042,-0.5524,0.17851,0.55282,0.29538
-2.4252,0.69813,0.2618,-0.66974,-1.378,0.69813,0.2618,-0.90105,-0.038085,-0.38932,-1.0528,0.15238
-2.425,0.69813,0.17453,-0.62879,-1.3778,0.69813,0.17453,-0.94201,-0.036073,-0.39913,0.044976,-0.30975
-2.4184,0.69813,0.087266,-0.58783,-1.3712,0.69813,0.087266,-0.98296,-0.033137,-0.41314,0.0010345,-0.34107
-2.4052,0.69813,0,-0.54665,-1.358,0.69813,0,-1.0241,-0.029803,-0.42526,-0.039828,-0.37119
-2.3856,0.69813,-0.087266,-0.50508,-1.3384,0.69813,-0.087266,-1.0657,-0.059408,-0.23162,0.067588,-0.42932
-2.3593,0.69813,-0.17453,-0.46296,-1.3121,0.69813,-0.17453,-1.1078,-0.35335,0.30698,0.69323,-0.45573
-2.3264,0.69813,-0.2618,-0.4202,-1.2792,0.69813,-0.2618,-1.1506,-0.43473,0.3045,0.75105,-0.12141
-2.2867,0.69813,-0.34907,-0.37673,-1.2395,0.69813,-0.34907,-1.1941,-0.50548,0.26495,0.72279,0.20178
-2.2404,0.69813,-0.43633,-0.33252,-1.1932,0.69813,-0.43633,-1.2383,-0.51799,0.19917,0.59766,0.29186
-2.1873,0.69813,-0.5236,-0.2876,-1.1401,0.69813,-0.5236,-1.2832,-0.54844,0.20451,0.60371,0.29835
-2.4404,0.7854,0.2618,-0.6863,-1.3932,0.7854,0.2618,-0.88449,-0.042728,-0.36352,-0.90023,0.077051
-2.4428,0.7854,0.17453,-0.64526,-1.3956,0.7854,0.17453,-0.92554,-0.040826,-0.37471,0.025164,-0.39461
-2.4388,0.7854,0.087266,-0.60437,-1.3916,0.7854,0.087266,-0.96642,-0.037917,-0.39013,-0.016999,-0.42172
-2.4283,0.7854,0,-0.56342,-1.3811,0.7854,0,-1.0074,-0.034897,-0.40459,-0.060912,-0.45642
-2.4113,0.7854,-0.087266,-0.52219,-1.3641,0.7854,-0.087266,-1.0486,-0.031163,-0.41633,-0.090372,-0.47244
-2.3878,0.7854,-0.17453,-0.48055,-1.3406,0.7854,-0.17453,-1.0902,-0.028536,-0.43059,-0.11907,-0.5284
-2.3577,0.7854,-0.2618,-0.43837,-1.3105,0.7854,-0.2618,-1.1324,-0.32033,0.36175,0.78771,-0.28266
-2.3211,0.7854,-0.34907,-0.39557,-1.2739,0.7854,-0.34907,-1.1752,-0.39576,0.30993,0.72584,0.057318
-2.2777,0.7854,-0.43633,-0.3521,-1.2305,0.7854,-0.43633,-1.2187,-0.46269,0.28076,0.71586,0.28996
-2.2278,0.7854,-0.5236,-0.30797,-1.1806,0.7854,-0.5236,-1.2628,-0.50763,0.23628,0.65017,0.29798
-2.044,-0.087266,0.2618,-0.59957,-0.99675,-0.087266,0.2618,-0.97123,-0.5925,0.14318,0.52049,-0.73248
-2.0158,-0.087266,0.17453,-0.55603,-0.96863,-0.087266,0.17453,-1.0148,-0.61727,0.1307,0.51609,-0.72811
2.0253,-0.087266,0.087266,-1.0415,3.0725,-0.087266,0.087266,-0.52933,0.73858,1.1466,1.2063,-0.67631
2.0673,-0.087266,0,-0.99625,3.1145,-0.087266,0,-0.57455,0.71671,1.1248,1.1889,-0.65843
2.1023,-0.087266,-0.087266,-0.9519,3.1495,-0.087266,-0.087266,-0.61889,0.70751,1.1187,1.1862,-0.65458
2.1303,-0.087266,-0.17453,-0.90837,3.1775,-0.087266,-0.17453,-0.66242,0.68172,1.0889,1.1579,-0.6322
2.1515,-0.087266,-0.2618,-0.86557,3.1987,-0.087266,-0.2618,-0.70523,0.66699,1.0678,1.1316,-0.62051
2.1658,-0.087266,-0.34907,-0.82334,3.213,-0.087266,-0.34907,-0.74746,0.63975,1.0448,1.1201,-0.61354
2.1734,-0.087266,-0.43633,-0.78153,3.2206,-0.087266,-0.43633,-0.78927,0.63564,1.0429,1.1204,-0.59485
2.1745,-0.087266,-0.5236,-0.73991,3.2217,-0.087266,-0.5236,-0.83089,0.59334,0.98579,1.0569,-0.567
-2.1003,0,0.2618,-0.62164,-1.0531,0,0.2618,-0.94915,-0.57145,0.14728,0.51233,-0.73129
-2.0757,0,0.17453,-0.57847,-1.0285,0,0.17453,-0.99233,-0.60471,0.12004,0.48934,-0.72923
-2.0442,0,0.087266,-0.53452,-0.99701,0,0.087266,-1.0363,-0.61282,0.12008,0.49372,-0.73492
2.0057,0,0,-1.0188,3.0529,0,0,-0.55196,0.74939,1.168,1.2368,-0.6793
2.0442,0,-0.087266,-0.97404,3.0914,0,-0.087266,-0.59676,0.72961,1.156,1.2356,-0.66236
2.0757,0,-0.17453,-0.93009,3.1229,0,-0.17453,-0.6407,0.70994,1.1128,1.1694,-0.65185
2.1003,0,-0.2618,-0.88692,3.1475,0,-0.2618,-0.68388,0.69332,1.0984,1.1596,-0.63201
2.118,0,-0.34907,-0.84441,3.1652,0,-0.34907,-0.72638,0.67737,1.0812,1.1432,-0.62837
2.129,0,-0.43633,-0.80241,3.1762,0,-0.43633,-0.76839,0.65481,1.0553,1.1162,-0.61272
2.1334,0,-0.5236,-0.76072,3.1806,0,-0.5236,-0.81008,0.64487,1.0522,1.1232,-0.59893
-2.1515,0.087266,0.2618,-0.643,-1.1043,0.087266,0.2618,-0.9278,-0.53974,0.14921,0.5008,-0.73612
-2.1303,0.087266,0.17453,-0.60019,-1.0831,0.087266,0.17453,-0.97061,-0.58848,0.12852,0.49518,-0.73905
-2.1023,0.087266,0.087266,-0.55666,-1.0551,0.087266,0.087266,-1.0141,-0.60284,0.12529,0.50216,-0.73217
-2.0673,0.087266,0,-0.51231,-1.0201,0.087266,0,-1.0585,-0.618,0.12304,0.50842,-0.71995
-2.0253,0.087266,-0.087266,-0.4671,-0.97811,0.087266,-0.087266,-1.1037,-0.64148,0.15443,0.59067,-0.45835
2.0158,0.087266,-0.17453,-0.95253,3.063,0.087266,-0.17453,-0.61826,0.73996,1.1586,1.221,-0.67899
2.044,0.087266,-0.2618,-0.90899,3.0911,0.087266,-0.2618,-0.6618,0.72367,1.1286,1.1824,-0.66293
2.0652,0.087266,-0.34907,-0.86617,3.1124,0.087266,-0.34907,-0.70462,0.70386,1.1063,1.1612,-0.65045
2.0796,0.087266,-0.43633,-0.82394,3.1268,0.087266,-0.43633,-0.74686,0.68562,1.0925,1.1507,-0.63665
2.0874,0.087266,-0.5236,-0.78212,3.1346,0.087266,-0.5236,-0.78867,0.66209,1.0621,1.1179,-0.61228
-2.1975,0.17453,0.2618,-0.66364,-1.1503,0.17453,0.2618,-0.90716,-0.48201,0.14669,0.45357,-0.75841
-2.1797,0.17453,0.17453,-0.62117,-1.1325,0.17453,0.17453,-0.94963,-0.56775,0.13032,0.49369,-0.73414
-2.1551,0.17453,0.087266,-0.57805,-1.1079,0.17453,0.087266,-0.99275,-0.58224,0.1218,0.48552,-0.73035
-2.1235,0.17453,0,-0.53417,-1.0764,0.17453,0,-1.0366,-0.59232,0.12333,0.49392,-0.73099
-2.085,0.17453,-0.087266,-0.48946,-1.0378,0.17453,-0.087266,-1.0813,-0.62325,0.124,0.51531,-0.61113
-2.0395,0.17453,-0.17453,-0.44388,-0.99233,0.17453,-0.17453,-1.1269,-0.66802,0.16699,0.63776,-0.27431
-1.9871,0.17453,-0.2618,-0.39746,-0.93986,0.17453,-0.2618,-1.1733,-0.65488,0.16887,0.62455,0.090595
2.0071,0.17453,-0.34907,-0.88862,3.0543,0.17453,-0.34907,-0.68218,0.73878,1.163,1.2276,-0.66376
2.0251,0.17453,-0.43633,-0.84613,3.0723,0.17453,-0.43633,-0.72466,0.70653,1.1109,1.162,-0.65245
2.0363,0.17453,-0.5236,-0.80414,3.0835,0.17453,-0.5236,-0.76666,0.69187,1.0998,1.1517,-0.64041
-2.2386,0.2618,0.2618,-0.6836,-1.1914,0.2618,0.2618,-0.8872,-0.42317,0.16286,0.44935,-0.702
-2.2241,0.2618,0.17453,-0.64143,-1.1769,0.2618,0.17453,-0.92937,-0.5379,0.14864,0.51687,-0.73244
-2.2027,0.2618,0.087266,-0.5987,-1.1555,0.2618,0.087266,-0.9721,-0.55279,0.12886,0.48515,-0.72663
-2.1745,0.2618,0,-0.55528,-1.1274,0.2618,0,-1.0155,-0.59372,0.12542,0.50582,-0.72918
-2.1394,0.2618,-0.087266,-0.51108,-1.0922,0.2618,-0.087266,-1.0597,-0.60371,0.11201,0.4787,-0.72134
-2.0974,0.2618,-0.17453,-0.46605,-1.0502,0.2618,-0.17453,-1.1047,-0.60387,0.12822,0.50696,-0.44414
-2.0484,0.2618,-0.2618,-0.42018,-1.0012,0.2618,-0.2618,-1.1506,-0.66405,0.19546,0.68812,-0.10514
-1.9924,0.2618,-0.34907,-0.3735,-0.94523,0.2618,-0.34907,-1.1973,-0.64301,0.19249,0.65327,0.25481
1.9653,0.2618,-0.43633,-0.86897,3.0124,0.2618,-0.43633,-0.70183,0.74377,1.1665,1.2275,-0.67155
1.9801,0.2618,-0.5236,-0.82677,3.0273,0.2618,-0.5236,-0.74402,0.71941,1.1344,1.1777,-0.62817
-2.275,0.34907,0.2618,-0.70291,-1.2278,0.34907,0.2618,-0.86788,-0.36574,0.19703,0.47457,-0.67128
-2.2635,0.34907,0.17453,-0.66099,-1.2163,0.34907,0.17453,-0.9098,-0.45874,0.20857,0.57993,-0.75847
-2.2454,0.34907,0.087266,-0.61862,-1.1982,0.34907,0.087266,-0.95217,-0.50344,0.1632,0.52334,-0.7351
-2.2204,0.34907,0,-0.57565,-1.1732,0.34907,0,-0.99515,-0.55415,0.14232,0.51829,-0.74722
-2.1886,0.34907,-0.087266,-0.53196,-1.1415,0.34907,-0.087266,-1.0388,-0.57037,0.12448,0.48384,-0.73276
-2.1499,0.34907,-0.17453,-0.48748,-1.1028,0.34907,-0.17453,-1.0833,-0.59373,0.13451,0.51521,-0.59215
-2.1043,0.34907,-0.2618,-0.44219,-1.0571,0.34907,-0.2618,-1.1286,-0.61509,0.17798,0.61054,-0.25311
-2.0518,0.34907,-0.34907,-0.39611,-1.0046,0.34907,-0.34907,-1.1747,-0.62635,0.20376,0.66584,0.078159
-1.9924,0.34907,-0.43633,-0.34928,-0.94525,0.34907,-0.43633,-1.2215,-0.5927,0.21147,0.64058,0.2926
-1.9263,0.34907,-0.5236,-0.30181,-0.87914,0.34907,-0.5236,-1.269,-0.53396,0.20405,0.56454,0.28983
-2.3068,0.43633,0.2618,-0.72166,-1.2596,0.43633,0.2618,-0.84914,-0.18302,0.068226,0.033795,-0.42029
-2.2983,0.43633,0.17453,-0.67993,-1.2511,0.43633,0.17453,-0.89087,-0.37091,0.24314,0.58469,-0.74326
-2.2832,0.43633,0.087266,-0.63786,-1.236,0.43633,0.087266,-0.93293,-0.43551,0.21069,0.55918,-0.74056
-2.2614,0.43633,0,-0.5953,-1.2142,0.43633,0,-0.9755,-0.48537,0.17752,0.53559,-0.7413
-2.2328,0.43633,-0.087266,-0.5521,-1.1856,0.43633,-0.087266,-1.0187,-0.54843,0.14052,0.50903,-0.73257
-2.1974,0.43633,-0.17453,-0.50818,-1.1502,0.43633,-0.17453,-1.0626,-0.57296,0.13716,0.50851,-0.73439
-2.1551,0.43633,-0.2618,-0.4635,-1.1079,0.43633,-0.2618,-1.1073,-0.60491,0.15516,0.55995,-0.4174
-2.1059,0.43633,-0.34907,-0.41803,-1.0587,0.43633,-0.34907,-1.1528,-0.59138,0.20591,0.64593,-0.081295
-2.0499,0.43633,-0.43633,-0.37183,-1.0027,0.43633,-0.43633,-1.199,-0.59649,0.21757,0.65641,0.29097
-1.9872,0.43633,-0.5236,-0.32497,-0.93996,0.43633,-0.5236,-1.2458,-0.56298,0.20345,0.58351,0.29137
-2.3342,0.5236,0.2618,-0.7399,-1.287,0.5236,0.2618,-0.8309,-0.026269,-0.42864,-0.45585,-0.2031
-2.3286,0.5236,0.17453,-0.69829,-1.2814,0.5236,0.17453,-0.8725,-0.2362,0.22774,0.43445,-0.71116
-2.3164,0.5236,0.087266,-0.65648,-1.2692,0.5236,0.087266,-0.91432,-0.35259,0.26944,0.61922,-0.76558
-2.2976,0.5236,0,-0.61428,-1.2504,0.5236,0,-0.95652,-0.43726,0.23987,0.62197,-0.73528
-2.2721,0.5236,-0.087266,-0.57155,-1.2249,0.5236,-0.087266,-0.99925,-0.46536,0.18511,0.52939,-0.73398
-2.2398,0.5236,-0.17453,-0.52817,-1.1926,0.5236,-0.17453,-1.0426,-0.52738,0.15749,0.52174,-0.74682
-2.2008,0.5236,-0.2618,-0.48409,-1.1536,0.5236,-0.2618,-1.0867,-0.53624,0.15969,0.52333,-0.56585
-2.1549,0.5236,-0.34907,-0.43927,-1.1077,0.5236,-0.34907,-1.1315,-0.56662,0.19777,0.61405,-0.22009
-2.1022,0.5236,-0.43633,-0.39373,-1.055,0.5236,-0.43633,-1.1771,-0.5563,0.22833,0.6536,0.10665
-2.0427,0.5236,-0.5236,-0.34753,-0.99553,0.5236,-0.5236,-1.2233,-0.59103,0.2645,0.72845,0.29283
-2.3573,0.61087,0.2618,-0.75774,-1.3101,0.61087,0.2618,-0.81306,-0.033033,-0.41253,-0.25595,-0.32251
-2.3545,0.61087,0.17453,-0.71618,-1.3073,0.61087,0.17453,-0.85462,-0.030307,-0.42367,0.014129,-0.52576
-2.3452,0.61087,0.087266,-0.67455,-1.298,0.61087,0.087266,-0.89625,-0.026952,-0.43526,-0.022127,-0.51872
-2.3293,0.61087,0,-0.63266,-1.2821,0.61087,0,-0.93814,-0.31849,0.28208,0.61875,-0.7555
-2.3067,0.61087,-0.087266,-0.59035,-1.2595,0.61087,-0.087266,-0.98045,-0.37477,0.25914,0.61305,-0.76595
-2.2775,0.61087,-0.17453,-0.54749,-1.2303,0.61087,-0.17453,-1.0233,-0.42482,0.20849,0.54348,-0.74203
-2.2415,0.61087,-0.2618,-0.50399,-1.1943,0.61087,-0.2618,-1.0668,-0.4875,0.18726,0.54846,-0.70637
-2.1988,0.61087,-0.34907,-0.45982,-1.1516,0.61087,-0.34907,-1.111,-0.51282,0.17677,0.53218,-0.39253
-2.1493,0.61087,-0.43633,-0.41497,-1.1022,0.61087,-0.43633,-1.1558,-0.52179,0.22329,0.62138,-0.04141
-2.0932,0.61087,-0.5236,-0.36947,-1.046,0.61087,-0.5236,-1.2013,-0.53756,0.249,0.66017,0.29017
-2.3762,0.69813,0.2618,-0.77528,-1.329,0.69813,0.2618,-0.79552,-0.037989,-0.38918,-0.11726,-0.39206
-2.3762,0.69813,0.17453,-0.73367,-1.329,0.69813,0.17453,-0.83712,-0.035121,-0.40356,0.00029896,-0.4928
-2.3696,0.69813,0.087266,-0.69216,-1.3224,0.69813,0.087266,-0.87864,-0.030466,-0.4137,-0.014889,-0.47818
-2.3565,0.69813,0,-0.65052,-1.3093,0.69813,0,-0.92028,-0.028693,-0.42923,-0.036947,-0.51628
-2.3368,0.69813,-0.087266,-0.60857,-1.2896,0.69813,-0.087266,-0.96222,-0.24521,0.24979,0.48901,-0.69796
-2.3105,0.69813,-0.17453,-0.56619,-1.2633,0.69813,-0.17453,-1.0046,-0.33766,0.25744,0.57403,-0.75876
-2.2775,0.69813,-0.2618,-0.52327,-1.2303,0.69813,-0.2618,-1.0475,-0.40475,0.21331,0.53016,-0.73469
-2.2379,0.69813,-0.34907,-0.47974,-1.1907,0.69813,-0.34907,-1.0911,-0.47538,0.21683,0.59285,-0.54405
-2.1916,0.69813,-0.43633,-0.43558,-1.1444,0.69813,-0.43633,-1.1352,-0.48834,0.22939,0.6126,-0.20923
-2.1386,0.69813,-0.5236,-0.3908,-1.0914,0.69813,-0.5236,-1.18,-0.50172,0.25243,0.64508,0.12208
-2.391,0.7854,0.2618,-0.79264,-1.3438,0.7854,0.2618,-0.77816,-0.042647,-0.36399,0.039687,-0.4966
-2.3938,0.7854,0.17453,-0.75089,-1.3466,0.7854,0.17453,-0.8199,-0.039748,-0.3805,0.019863,-0.49457
-2.39,0.7854,0.087266,-0.70941,-1.3428,0.7854,0.087266,-0.86139,-0.036419,-0.39561,0.0027889,-0.50406
-2.3795,0.7854,0,-0.66794,-1.3323,0.7854,0,-0.90285,-0.033662,-0.41025,-0.044694,-0.50036
