NaN,NaN,NaN,NaN
-0.35233,0.1281,0.31221,-0.28808
-0.40044,0.15901,0.42101,-0.45582
-0.41152,0.1927,0.50368,-0.6385
-0.42267,0.21226,0.55668,-0.78894
-0.40449,0.22249,0.56132,-0.7708
-0.41711,0.21127,0.54175,-0.73241
-0.40595,0.23696,0.58062,-0.70875
-0.3869,0.24384,0.57457,-0.69158
-0.39176,0.24833,0.58354,-0.66324
-0.37677,0.25696,0.59181,-0.63874
-0.3526,0.28379,0.61296,-0.63177
-0.34436,0.2845,0.59955,-0.61866
-0.32602,0.31748,0.64898,-0.59836
-0.31748,0.33378,0.67032,-0.57855
-0.28271,0.34643,0.65901,-0.53674
-0.25507,0.351,0.64421,-0.54476
-0.23456,0.38478,0.69183,-0.52725
-0.22028,0.39161,0.69114,-0.50987
-0.16394,0.41742,0.6896,-0.50264
-0.17277,0.41334,0.68214,-0.48445
-0.15534,0.44609,0.7289,-0.46865
-0.12992,0.46391,0.7371,-0.44855
-0.077529,0.49255,0.7509,-0.44817
-0.063123,0.49797,0.74406,-0.42584
-0.041508,0.51841,0.76223,-0.40387
-0.014802,0.53928,0.77801,-0.38011
-0.0019188,0.53585,0.75403,-0.34564
0.035277,0.5513,0.75074,-0.3222
0.042996,0.56343,0.76412,-0.29606
0.082381,0.57453,0.74995,-0.27155
0.10217,0.58212,0.74442,-0.24126
0.11602,0.58312,0.72945,-0.21157
0.12852,0.604,0.75608,-0.19347
0.17423,0.62346,0.75508,-0.18501
0.18981,0.62584,0.74299,-0.15602
0.18334,0.62112,0.73167,-0.089572
0.21407,0.62725,0.7169,-0.042451
0.22643,0.62145,0.69174,-0.00085398
0.2005,0.62703,0.71159,-0.1005
0.24279,0.68605,0.78998,-0.26365
