-2.0934,-0.087266,0.2618,-0.49802,-1.0462,-0.087266,0.2618,-1.0728,NaN,NaN,NaN,NaN
-2.0654,-0.087266,0.17453,-0.45471,-1.0182,-0.087266,0.17453,-1.1161,-0.64014,0.12501,0.52302,-0.39353
2.0749,-0.087266,0.087266,-0.93471,3.1221,-0.087266,0.087266,-0.63608,0.70682,1.1477,1.2544,-0.75527
2.1169,-0.087266,0,-0.8895,3.1641,-0.087266,0,-0.6813,0.74704,1.1709,1.2469,-0.79729
2.1519,-0.087266,-0.087266,-0.84527,3.1991,-0.087266,-0.087266,-0.72552,0.73165,1.1566,1.2346,-0.78009
2.1797,-0.087266,-0.17453,-0.80198,3.2269,-0.087266,-0.17453,-0.76882,0.71089,1.1384,1.2268,-0.76064
2.2007,-0.087266,-0.2618,-0.75951,3.2479,-0.087266,-0.2618,-0.81129,0.6965,1.116,1.1951,-0.74581
2.2148,-0.087266,-0.34907,-0.71773,3.262,-0.087266,-0.34907,-0.85307,0.67999,1.1077,1.1976,-0.72969
2.2223,-0.087266,-0.43633,-0.67646,3.2695,-0.087266,-0.43633,-0.89434,0.65092,1.0625,1.141,-0.71101
2.2232,-0.087266,-0.5236,-0.63548,3.2704,-0.087266,-0.5236,-0.93531,0.62994,1.0304,1.1018,-0.68507
-2.1497,0,0.2618,-0.51996,-1.1025,0,0.2618,-1.0508,-0.50602,0.035745,0.23017,-0.21444
-2.1252,0,0.17453,-0.47707,-1.0781,0,0.17453,-1.0937,-0.54478,0.039723,0.27297,-0.36165
-2.0938,0,0.087266,-0.4333,-1.0466,0,0.087266,-1.1375,-0.69911,0.096011,0.53266,-0.23936
2.0554,0,0,-0.91205,3.1026,0,0,-0.65875,0.71118,1.1733,1.281,-0.79667
2.0938,0,-0.087266,-0.86731,3.141,0,-0.087266,-0.70349,0.7509,1.1718,1.2418,-0.79812
2.1252,0,-0.17453,-0.82353,3.1724,0,-0.17453,-0.74727,0.73719,1.1621,1.2373,-0.78097
2.1497,0,-0.2618,-0.78065,3.1969,0,-0.2618,-0.79015,0.71661,1.1376,1.2128,-0.76413
2.1672,0,-0.34907,-0.73853,3.2144,0,-0.34907,-0.83226,0.70356,1.1229,1.1988,-0.75379
2.178,0,-0.43633,-0.69703,3.2252,0,-0.43633,-0.87377,0.67072,1.0759,1.1413,-0.70306
