1.8199,-2.1333,-0.087266,0.47997,-0.60297,-0.5236,-1.0861,-0.087266,0.47997,-0.96782,NaN,NaN,NaN,NaN
1.8383,-2.1287,-0.087266,0.43633,-0.58228,-0.5236,-1.0815,-0.087266,0.43633,-0.98851,-0.47552,0.040897,0.20417,-0.055409
1.8548,-2.1224,-0.087266,0.3927,-0.56147,-0.5236,-1.0752,-0.087266,0.3927,-1.0093,-0.48899,0.062463,0.25748,-0.096226
1.8695,-2.1144,-0.087266,0.34907,-0.5405,-0.5236,-1.0672,-0.087266,0.34907,-1.0303,-0.51266,0.059296,0.27392,-0.16431
1.8823,-2.1048,-0.087266,0.30543,-0.51935,-0.5236,-1.0576,-0.087266,0.30543,-1.0514,-0.52219,0.028854,0.22513,-0.22088
1.8933,-2.0934,-0.087266,0.2618,-0.49802,-0.5236,-1.0462,-0.087266,0.2618,-1.0728,-0.53336,0.043821,0.25857,-0.27757
1.9022,-2.0803,-0.087266,0.21817,-0.47647,-0.5236,-1.0331,-0.087266,0.21817,-1.0943,-0.54837,0.056248,0.30173,-0.37122
1.9092,-2.0654,-0.087266,0.17453,-0.45471,-0.5236,-1.0182,-0.087266,0.17453,-1.1161,-0.59984,0.080751,0.39853,-0.38763
-1.6608,2.0513,-0.087266,0.1309,-0.95769,-0.5236,3.0985,-0.087266,0.1309,-0.61311,0.69818,1.1297,1.2275,-0.69038
-1.6638,2.0749,-0.087266,0.087266,-0.93471,-0.5236,3.1221,-0.087266,0.087266,-0.63608,0.75802,1.1871,1.2679,-0.80367
-1.6648,2.0968,-0.087266,0.043633,-0.91198,-0.5236,3.144,-0.087266,0.043633,-0.65881,0.75525,1.1774,1.2501,-0.80415
-1.6638,2.1169,-0.087266,0,-0.8895,-0.5236,3.1641,-0.087266,0,-0.6813,0.74478,1.1656,1.2391,-0.78869
-1.6607,2.1353,-0.087266,-0.043633,-0.86727,-0.5236,3.1825,-0.087266,-0.043633,-0.70353,0.7303,1.1488,1.2226,-0.78472
-1.6556,2.1519,-0.087266,-0.087266,-0.84527,-0.5236,3.1991,-0.087266,-0.087266,-0.72552,0.72839,1.1528,1.2345,-0.77412
-1.6486,2.1667,-0.087266,-0.1309,-0.82351,-0.5236,3.2139,-0.087266,-0.1309,-0.74728,0.72027,1.1341,1.2035,-0.76813
-1.6396,2.1797,-0.087266,-0.17453,-0.80198,-0.5236,3.2269,-0.087266,-0.17453,-0.76882,0.72918,1.1591,1.2418,-0.76034
-1.6286,2.1911,-0.087266,-0.21817,-0.78065,-0.5236,3.2383,-0.087266,-0.21817,-0.79015,0.69909,1.1201,1.2006,-0.75155
-1.6157,2.2007,-0.087266,-0.2618,-0.75951,-0.5236,3.2479,-0.087266,-0.2618,-0.81129,0.69657,1.1124,1.1868,-0.74438
-1.601,2.2086,-0.087266,-0.30543,-0.73854,-0.5236,3.2558,-0.087266,-0.30543,-0.83225,0.68812,1.1166,1.2086,-0.7338
-1.5844,2.2148,-0.087266,-0.34907,-0.71773,-0.5236,3.262,-0.087266,-0.34907,-0.85307,0.66875,1.0845,1.1664,-0.72631
-1.566,2.2194,-0.087266,-0.3927,-0.69704,-0.5236,3.2666,-0.087266,-0.3927,-0.87375,0.66877,1.0809,1.1574,-0.72302
-1.5458,2.2223,-0.087266,-0.43633,-0.67646,-0.5236,3.2695,-0.087266,-0.43633,-0.89434,0.65573,1.0779,1.1685,-0.71087
-1.524,2.2236,-0.087266,-0.47997,-0.65595,-0.5236,3.2708,-0.087266,-0.47997,-0.91485,0.63837,1.0573,1.1517,-0.70056
-1.5004,2.2232,-0.087266,-0.5236,-0.63548,-0.5236,3.2704,-0.087266,-0.5236,-0.93531,0.62795,1.0367,1.1179,-0.68912
1.8114,-2.1577,-0.043633,0.47997,-0.61366,-0.5236,-1.1105,-0.043633,0.47997,-0.95714,-0.4646,0.046457,0.21305,-0.1622
1.8307,-2.154,-0.043633,0.43633,-0.59302,-0.5236,-1.1068,-0.043633,0.43633,-0.97777,-0.47571,0.056603,0.24372,-0.015503
1.8482,-2.1485,-0.043633,0.3927,-0.57227,-0.5236,-1.1013,-0.043633,0.3927,-0.99852,-0.48727,0.052198,0.24068,-0.051353
1.8638,-2.1415,-0.043633,0.34907,-0.55138,-0.5236,-1.0943,-0.043633,0.34907,-1.0194,-0.50778,0.055521,0.27072,-0.12255
1.8776,-2.1327,-0.043633,0.30543,-0.53033,-0.5236,-1.0855,-0.043633,0.30543,-1.0405,-0.48367,0.059748,0.25248,-0.20287
1.8895,-2.1222,-0.043633,0.2618,-0.50909,-0.5236,-1.075,-0.043633,0.2618,-1.0617,-0.54219,0.038498,0.26769,-0.23393
1.8995,-2.11,-0.043633,0.21817,-0.48765,-0.5236,-1.0628,-0.043633,0.21817,-1.0831,-0.54919,0.039059,0.27262,-0.32983
1.9075,-2.096,-0.043633,0.17453,-0.46599,-0.5236,-1.0488,-0.043633,0.17453,-1.1048,-0.54417,0.070352,0.32766,-0.40592
1.9135,-2.0803,-0.043633,0.1309,-0.4441,-0.5236,-1.0331,-0.043633,0.1309,-1.1267,-0.69489,0.12123,0.57351,-0.33092
1.9175,-2.0628,-0.043633,0.087266,-0.42198,-0.5236,-1.0156,-0.043633,0.087266,-1.1488,-0.74692,0.11932,0.6209,-0.16261
-1.6661,2.0658,-0.043633,0.043633,-0.92329,-0.5236,3.113,-0.043633,0.043633,-0.64751,0.704,1.1799,1.3113,-0.78882
-1.6661,2.0868,-0.043633,0,-0.90067,-0.5236,3.134,-0.043633,0,-0.67012,0.7472,1.1704,1.2454,-0.78327
-1.6641,2.1061,-0.043633,-0.043633,-0.87831,-0.5236,3.1533,-0.043633,-0.043633,-0.69249,0.74936,1.1767,1.2569,-0.79699
-1.66,2.1235,-0.043633,-0.087266,-0.85619,-0.5236,3.1707,-0.043633,-0.087266,-0.71461,0.75527,1.185,1.264,-0.78857
-1.654,2.1392,-0.043633,-0.1309,-0.8343,-0.5236,3.1864,-0.043633,-0.1309,-0.73649,0.73105,1.1563,1.2352,-0.7781
-1.6459,2.1532,-0.043633,-0.17453,-0.81265,-0.5236,3.2004,-0.043633,-0.17453,-0.75815,0.73542,1.1671,1.2515,-0.77041
-1.6359,2.1654,-0.043633,-0.21817,-0.79121,-0.5236,3.2126,-0.043633,-0.21817,-0.77958,0.71235,1.1293,1.2021,-0.75709
-1.624,2.1758,-0.043633,-0.2618,-0.76998,-0.5236,3.223,-0.043633,-0.2618,-0.80082,0.70951,1.1298,1.2066,-0.7591
-1.6102,2.1846,-0.043633,-0.30543,-0.74892,-0.5236,3.2318,-0.043633,-0.30543,-0.82187,0.69894,1.1141,1.1867,-0.75115
-1.5945,2.1916,-0.043633,-0.34907,-0.72804,-0.5236,3.2388,-0.043633,-0.34907,-0.84276,0.68478,1.1002,1.1756,-0.74126
-1.577,2.197,-0.043633,-0.3927,-0.70729,-0.5236,3.2442,-0.043633,-0.3927,-0.86351,0.68424,1.0953,1.168,-0.73645
-1.5577,2.2008,-0.043633,-0.43633,-0.68665,-0.5236,3.2479,-0.043633,-0.43633,-0.88414,0.67158,1.0826,1.1548,-0.72187
-1.5367,2.2028,-0.043633,-0.47997,-0.66611,-0.5236,3.25,-0.043633,-0.47997,-0.90469,0.66834,1.0854,1.1652,-0.71373
-1.514,2.2033,-0.043633,-0.5236,-0.64563,-0.5236,3.2505,-0.043633,-0.5236,-0.92517,0.64453,1.0498,1.1218,-0.71291
1.8015,-2.1809,0,0.47997,-0.62416,-0.5236,-1.1337,0,0.47997,-0.94663,-0.085758,-0.32664,-0.88514,-0.012638
1.8216,-2.178,0,0.43633,-0.60358,-0.5236,-1.1308,0,0.43633,-0.96722,-0.10918,-0.33908,-0.88917,0.098541
1.84,-2.1734,0,0.3927,-0.58289,-0.5236,-1.1262,0,0.3927,-0.98791,-0.49497,0.055483,0.26328,-0.03646
1.8566,-2.1672,0,0.34907,-0.56207,-0.5236,-1.12,0,0.34907,-1.0087,-0.43466,0.053537,0.22239,-0.093099
1.8714,-2.1593,0,0.30543,-0.5411,-0.5236,-1.1121,0,0.30543,-1.0297,-0.51143,0.040816,0.2465,-0.16479
1.8842,-2.1497,0,0.2618,-0.51996,-0.5236,-1.1025,0,0.2618,-1.0508,-0.51422,0.050408,0.26592,-0.24067
1.8952,-2.1383,0,0.21817,-0.49862,-0.5236,-1.0911,0,0.21817,-1.0722,-0.53492,0.031922,0.24779,-0.27331
1.9042,-2.1252,0,0.17453,-0.47707,-0.5236,-1.0781,0,0.17453,-1.0937,-0.55503,0.03869,0.27896,-0.3653
1.9112,-2.1104,0,0.1309,-0.4553,-0.5236,-1.0632,0,0.1309,-1.1155,-0.63813,0.089678,0.45947,-0.39388
1.9163,-2.0938,0,0.087266,-0.4333,-0.5236,-1.0466,0,0.087266,-1.1375,-0.69777,0.10605,0.54937,-0.23579
1.9193,-2.0755,0,0.043633,-0.41105,-0.5236,-1.0283,0,0.043633,-1.1597,-0.72805,0.11254,0.59243,-0.071873
-1.6669,2.0554,0,0,-0.91205,-0.5236,3.1026,0,0,-0.65875,0.71314,1.1556,1.2449,-0.71775
-1.6659,2.0755,0,-0.043633,-0.88955,-0.5236,3.1227,0,-0.043633,-0.68124,0.75395,1.1794,1.255,-0.79283
-1.6629,2.0938,0,-0.087266,-0.86731,-0.5236,3.141,0,-0.087266,-0.70349,0.75532,1.1845,1.2622,-0.80344
-1.6578,2.1104,0,-0.1309,-0.8453,-0.5236,3.1576,0,-0.1309,-0.7255,0.73948,1.1592,1.2325,-0.79423
-1.6508,2.1252,0,-0.17453,-0.82353,-0.5236,3.1724,0,-0.17453,-0.74727,0.73793,1.1621,1.2384,-0.78481
-1.6418,2.1383,0,-0.21817,-0.80198,-0.5236,3.1855,0,-0.21817,-0.76881,0.73743,1.1695,1.2549,-0.77584
-1.6308,2.1497,0,-0.2618,-0.78065,-0.5236,3.1969,0,-0.2618,-0.79015,0.72839,1.1593,1.2446,-0.76713
-1.6179,2.1593,0,-0.30543,-0.7595,-0.5236,3.2065,0,-0.30543,-0.81129,0.71168,1.1248,1.1947,-0.75766
-1.6032,2.1672,0,-0.34907,-0.73853,-0.5236,3.2144,0,-0.34907,-0.83226,0.71139,1.1382,1.2188,-0.75397
-1.5866,2.1734,0,-0.3927,-0.71772,-0.5236,3.2206,0,-0.3927,-0.85308,0.6926,1.104,1.1721,-0.74248
-1.5682,2.178,0,-0.43633,-0.69703,-0.5236,3.2252,0,-0.43633,-0.87377,0.69027,1.117,1.2035,-0.72896
-1.5481,2.1809,0,-0.47997,-0.67644,-0.5236,3.2281,0,-0.47997,-0.89436,0.66964,1.0796,1.1507,-0.72876
-1.5262,2.1821,0,-0.5236,-0.65593,-0.5236,3.2293,0,-0.5236,-0.91487,0.67222,1.0835,1.1572,-0.71926
1.7901,-2.2028,0.043633,0.47997,-0.6345,-0.5236,-1.1556,0.043633,0.47997,-0.9363,-0.010307,-0.47566,-1.2607,0.23033
1.8111,-2.2008,0.043633,0.43633,-0.61395,-0.5236,-1.1536,0.043633,0.43633,-0.95684,-0.0096239,-0.47106,-1.2507,0.23725
1.8304,-2.197,0.043633,0.3927,-0.59332,-0.5236,-1.1498,0.043633,0.3927,-0.97748,-0.41064,0.06179,0.20144,0.0032752
1.8479,-2.1916,0.043633,0.34907,-0.57257,-0.5236,-1.1444,0.043633,0.34907,-0.99823,-0.48944,0.040823,0.23094,-0.059303
1.8636,-2.1846,0.043633,0.30543,-0.55168,-0.5236,-1.1374,0.043633,0.30543,-1.0191,-0.44361,0.045014,0.21608,-0.12606
1.8774,-2.1758,0.043633,0.2618,-0.53063,-0.5236,-1.1286,0.043633,0.2618,-1.0402,-0.49482,0.032823,0.21909,-0.19343
1.8893,-2.1654,0.043633,0.21817,-0.50939,-0.5236,-1.1182,0.043633,0.21817,-1.0614,-0.511,0.03296,0.23284,-0.25616
1.8993,-2.1532,0.043633,0.17453,-0.48796,-0.5236,-1.106,0.043633,0.17453,-1.0828,-0.54296,0.022525,0.24071,-0.30244
1.9074,-2.1392,0.043633,0.1309,-0.4663,-0.5236,-1.092,0.043633,0.1309,-1.1045,-0.58033,0.033693,0.29743,-0.39943
1.9134,-2.1235,0.043633,0.087266,-0.44442,-0.5236,-1.0763,0.043633,0.087266,-1.1264,-0.69425,0.10796,0.55229,-0.34507
1.9175,-2.1061,0.043633,0.043633,-0.4223,-0.5236,-1.0589,0.043633,0.043633,-1.1485,-0.72338,0.11486,0.59207,-0.16542
1.9195,-2.0868,0.043633,0,-0.39993,-0.5236,-1.0396,0.043633,0,-1.1709,-0.71681,0.11752,0.59189,0.02893
1.9195,-2.0658,0.043633,-0.043633,-0.37732,-0.5236,-1.0186,0.043633,-0.043633,-1.1935,-0.77337,0.10579,0.62153,0.20469
-1.6641,2.0628,0.043633,-0.087266,-0.87863,-0.5236,3.11,0.043633,-0.087266,-0.69217,0.73917,1.1806,1.2627,-0.77078
-1.6601,2.0803,0.043633,-0.1309,-0.8565,-0.5236,3.1275,0.043633,-0.1309,-0.7143,0.75346,1.1786,1.2516,-0.79663
-1.6541,2.096,0.043633,-0.17453,-0.83462,-0.5236,3.1432,0.043633,-0.17453,-0.73618,0.74918,1.1744,1.2465,-0.79365
-1.6461,2.11,0.043633,-0.21817,-0.81296,-0.5236,3.1572,0.043633,-0.21817,-0.75784,0.73843,1.1563,1.2247,-0.78583
-1.6361,2.1222,0.043633,-0.2618,-0.79152,-0.5236,3.1694,0.043633,-0.2618,-0.77928,0.73155,1.1567,1.2326,-0.78061
-1.6242,2.1327,0.043633,-0.30543,-0.77028,-0.5236,3.1799,0.043633,-0.30543,-0.80052,0.73487,1.1655,1.2468,-0.76584
-1.6104,2.1415,0.043633,-0.34907,-0.74922,-0.5236,3.1887,0.043633,-0.34907,-0.82157,0.72312,1.1526,1.2354,-0.75742
-1.5947,2.1485,0.043633,-0.3927,-0.72833,-0.5236,3.1957,0.043633,-0.3927,-0.84246,0.71156,1.13,1.201,-0.75775
-1.5773,2.154,0.043633,-0.43633,-0.70758,-0.5236,3.2012,0.043633,-0.43633,-0.86321,0.70076,1.1325,1.2172,-0.73281
-1.558,2.1577,0.043633,-0.47997,-0.68695,-0.5236,3.2049,0.043633,-0.47997,-0.88385,0.69865,1.1224,1.2027,-0.73297
-1.537,2.1598,0.043633,-0.5236,-0.6664,-0.5236,3.207,0.043633,-0.5236,-0.90439,0.6848,1.1049,1.182,-0.72746
1.7774,-2.2236,0.087266,0.47997,-0.64466,-0.5236,-1.1764,0.087266,0.47997,-0.92614,-0.014898,-0.48086,-1.2749,0.25787
