1.8933,-2.0934,-0.087266,0.2618,-0.49802,-0.5236,-1.0462,-0.087266,0.2618,-1.0728,NaN,NaN,NaN,NaN
1.9092,-2.0654,-0.087266,0.17453,-0.45471,-0.5236,-1.0182,-0.087266,0.17453,-1.1161,-0.65146,0.12923,0.54144,-0.3881
-1.6638,2.0749,-0.087266,0.087266,-0.93471,-0.5236,3.1221,-0.087266,0.087266,-0.63608,0.7577,1.1782,1.2488,-0.80652
-1.6638,2.1169,-0.087266,0,-0.8895,-0.5236,3.1641,-0.087266,0,-0.6813,0.74992,1.1781,1.258,-0.79956
-1.6556,2.1519,-0.087266,-0.087266,-0.84527,-0.5236,3.1991,-0.087266,-0.087266,-0.72552,0.73276,1.1585,1.2367,-0.78081
-1.6396,2.1797,-0.087266,-0.17453,-0.80198,-0.5236,3.2269,-0.087266,-0.17453,-0.76882,0.69086,1.0938,1.1572,-0.7223
-1.6157,2.2007,-0.087266,-0.2618,-0.75951,-0.5236,3.2479,-0.087266,-0.2618,-0.81129,0.69248,1.111,1.1881,-0.74298
-1.5844,2.2148,-0.087266,-0.34907,-0.71773,-0.5236,3.262,-0.087266,-0.34907,-0.85307,0.67875,1.0925,1.1686,-0.73157
-1.5458,2.2223,-0.087266,-0.43633,-0.67646,-0.5236,3.2695,-0.087266,-0.43633,-0.89434,0.65565,1.0766,1.1664,-0.71156
-1.5004,2.2232,-0.087266,-0.5236,-0.63548,-0.5236,3.2704,-0.087266,-0.5236,-0.93531,0.62812,1.0328,1.1104,-0.69673
1.8842,-2.1497,0,0.2618,-0.51996,-0.5236,-1.1025,0,0.2618,-1.0508,-0.52716,0.022982,0.2237,-0.21097
1.9042,-2.1252,0,0.17453,-0.47707,-0.5236,-1.0781,0,0.17453,-1.0937,-0.56342,0.035574,0.28082,-0.3581
1.9163,-2.0938,0,0.087266,-0.4333,-0.5236,-1.0466,0,0.087266,-1.1375,-0.70319,0.10729,0.55745,-0.24976
-1.6669,2.0554,0,0,-0.91205,-0.5236,3.1026,0,0,-0.65875,0.76638,1.1895,1.2616,-0.80985
-1.6629,2.0938,0,-0.087266,-0.86731,-0.5236,3.141,0,-0.087266,-0.70349,0.75208,1.1741,1.246,-0.79333
-1.6508,2.1252,0,-0.17453,-0.82353,-0.5236,3.1724,0,-0.17453,-0.74727,0.72205,1.1348,1.2011,-0.74902
-1.6308,2.1497,0,-0.2618,-0.78065,-0.5236,3.1969,0,-0.2618,-0.79015,0.71973,1.1398,1.2129,-0.76503
-1.6032,2.1672,0,-0.34907,-0.73853,-0.5236,3.2144,0,-0.34907,-0.83226,0.69717,1.1196,1.1973,-0.72215
-1.5682,2.178,0,-0.43633,-0.69703,-0.5236,3.2252,0,-0.43633,-0.87377,0.66951,1.0733,1.1346,-0.70967
-1.5262,2.1821,0,-0.5236,-0.65593,-0.5236,3.2293,0,-0.5236,-0.91487,0.65861,1.065,1.1353,-0.71723
1.8691,-2.2007,0.087266,0.2618,-0.5411,-0.5236,-1.1535,0.087266,0.2618,-1.0297,-0.51782,0.026236,0.22898,-0.14259
1.893,-2.1797,0.087266,0.17453,-0.49863,-0.5236,-1.1325,0.087266,0.17453,-1.0722,-0.52109,0.028443,0.23582,-0.29069
1.9091,-2.1519,0.087266,0.087266,-0.45533,-0.5236,-1.1047,0.087266,0.087266,-1.1155,-0.6048,0.095068,0.44792,-0.39353
1.9172,-2.1169,0.087266,0,-0.4111,-0.5236,-1.0697,0.087266,0,-1.1597,-0.70126,0.11428,0.57478,-0.073909
1.9172,-2.0749,0.087266,-0.087266,-0.36589,-0.5236,-1.0277,0.087266,-0.087266,-1.2049,-0.79098,0.089688,0.60596,0.29159
-1.6558,2.0654,0.087266,-0.17453,-0.8459,-0.5236,3.1126,0.087266,-0.17453,-0.7249,0.7655,1.1887,1.2598,-0.80874
-1.6398,2.0934,0.087266,-0.2618,-0.80259,-0.5236,3.1406,0.087266,-0.2618,-0.76821,0.74142,1.1616,1.2312,-0.78464
-1.6161,2.1144,0.087266,-0.34907,-0.76011,-0.5236,3.1616,0.087266,-0.34907,-0.81069,0.739,1.1638,1.2368,-0.7682
-1.5849,2.1287,0.087266,-0.43633,-0.71832,-0.5236,3.1759,0.087266,-0.43633,-0.85247,0.70569,1.1253,1.1969,-0.7525
-1.5464,2.1362,0.087266,-0.5236,-0.67705,-0.5236,3.1834,0.087266,-0.5236,-0.89375,0.68752,1.1014,1.1709,-0.7308
1.8481,-2.2466,0.17453,0.2618,-0.56144,-0.5236,-1.1994,0.17453,0.2618,-1.0094,-0.45545,0.07742,0.2912,-0.13265
1.8757,-2.229,0.17453,0.17453,-0.51936,-0.5236,-1.1818,0.17453,0.17453,-1.0514,-0.53163,0.041304,0.28357,-0.20711
1.8957,-2.2045,0.17453,0.087266,-0.47653,-0.5236,-1.1573,0.17453,0.087266,-1.0943,-0.56861,0.027374,0.28456,-0.36311
1.9078,-2.1731,0.17453,0,-0.43283,-0.5236,-1.1259,0.17453,0,-1.138,-0.70597,0.098777,0.55239,-0.22399
1.9119,-2.1346,0.17453,-0.087266,-0.38818,-0.5236,-1.0874,0.17453,-0.087266,-1.1826,-0.72223,0.11509,0.5963,0.10409
1.908,-2.0891,0.17453,-0.17453,-0.34254,-0.5236,-1.0419,0.17453,-0.17453,-1.2283,-0.73007,0.094032,0.55486,0.29328
1.8961,-2.0365,0.17453,-0.2618,-0.29595,-0.5236,-0.98931,0.17453,-0.2618,-1.2748,-0.76695,0.10484,0.60206,0.29875
-1.623,2.0564,0.17453,-0.34907,-0.78246,-0.5236,3.1036,0.17453,-0.34907,-0.78834,0.73565,1.1501,1.2062,-0.75983
-1.5956,2.0742,0.17453,-0.43633,-0.74036,-0.5236,3.1214,0.17453,-0.43633,-0.83044,0.73647,1.1649,1.2351,-0.77876
-1.5609,2.0852,0.17453,-0.5236,-0.69886,-0.5236,3.1324,0.17453,-0.5236,-0.87193,0.70662,1.1341,1.1992,-0.72683
