-2.0934,-0.087266,0.2618,-0.49802,-1.0462,-0.087266,0.2618,-1.0728,NaN,NaN,NaN,NaN
-2.0654,-0.087266,0.17453,-0.45471,-1.0182,-0.087266,0.17453,-1.1161,-0.61589,0.13144,0.51232,-0.38195
2.0749,-0.087266,0.087266,-0.93471,3.1221,-0.087266,0.087266,-0.63608,0.74924,1.1729,1.2494,-0.78141
2.1169,-0.087266,0,-0.8895,3.1641,-0.087266,0,-0.6813,0.7325,1.1543,1.2307,-0.76158
2.1519,-0.087266,-0.087266,-0.84527,3.1991,-0.087266,-0.087266,-0.72552,0.71789,1.1342,1.2051,-0.74741
2.1797,-0.087266,-0.17453,-0.80198,3.2269,-0.087266,-0.17453,-0.76882,0.70114,1.1255,1.2123,-0.72884
2.2007,-0.087266,-0.2618,-0.75951,3.2479,-0.087266,-0.2618,-0.81129,0.67416,1.087,1.1637,-0.71826
2.2148,-0.087266,-0.34907,-0.71773,3.262,-0.087266,-0.34907,-0.85307,0.65985,1.0772,1.1629,-0.69267
2.2223,-0.087266,-0.43633,-0.67646,3.2695,-0.087266,-0.43633,-0.89434,0.6438,1.0554,1.1371,-0.68244
2.2232,-0.087266,-0.5236,-0.63548,3.2704,-0.087266,-0.5236,-0.93531,0.62047,1.0137,1.0805,-0.67471
-2.1497,0,0.2618,-0.51996,-1.1025,0,0.2618,-1.0508,-0.53024,0.029016,0.24274,-0.2173
-2.1252,0,0.17453,-0.47707,-1.0781,0,0.17453,-1.0937,-0.54669,0.04175,0.27673,-0.35205
-2.0938,0,0.087266,-0.4333,-1.0466,0,0.087266,-1.1375,-0.69019,0.11069,0.55129,-0.24324
2.0554,0,0,-0.91205,3.1026,0,0,-0.65875,0.76743,1.1914,1.2635,-0.81503
2.0938,0,-0.087266,-0.86731,3.141,0,-0.087266,-0.70349,0.74119,1.1565,1.2202,-0.76428
2.1252,0,-0.17453,-0.82353,3.1724,0,-0.17453,-0.74727,0.72235,1.1385,1.2058,-0.74285
2.1497,0,-0.2618,-0.78065,3.1969,0,-0.2618,-0.79015,0.70596,1.1177,1.1842,-0.7448
2.1672,0,-0.34907,-0.73853,3.2144,0,-0.34907,-0.83226,0.68054,1.0864,1.1495,-0.71441
2.178,0,-0.43633,-0.69703,3.2252,0,-0.43633,-0.87377,0.66711,1.0819,1.154,-0.692
2.1821,0,-0.5236,-0.65593,3.2293,0,-0.5236,-0.91487,0.6376,1.0336,1.092,-0.67874
-2.2007,0.087266,0.2618,-0.5411,-1.1535,0.087266,0.2618,-1.0297,-0.50283,0.03345,0.23347,-0.15347
-2.1797,0.087266,0.17453,-0.49863,-1.1325,0.087266,0.17453,-1.0722,-0.52909,0.024875,0.23592,-0.27987
-2.1519,0.087266,0.087266,-0.45533,-1.1047,0.087266,0.087266,-1.1155,-0.62537,0.094287,0.46537,-0.38483
-2.1169,0.087266,0,-0.4111,-1.0697,0.087266,0,-1.1597,-0.74025,0.11393,0.60919,-0.062985
-2.0749,0.087266,-0.087266,-0.36589,-1.0277,0.087266,-0.087266,-1.2049,-0.74066,0.12306,0.62803,0.28813
2.0654,0.087266,-0.17453,-0.8459,3.1126,0.087266,-0.17453,-0.7249,0.7501,1.2068,1.3004,-0.79351
2.0934,0.087266,-0.2618,-0.80259,3.1406,0.087266,-0.2618,-0.76821,0.73327,1.1534,1.2191,-0.76634
2.1144,0.087266,-0.34907,-0.76011,3.1616,0.087266,-0.34907,-0.81069,0.71222,1.1338,1.2011,-0.74661
2.1287,0.087266,-0.43633,-0.71832,3.1759,0.087266,-0.43633,-0.85247,0.69428,1.1022,1.1647,-0.72382
2.1362,0.087266,-0.5236,-0.67705,3.1834,0.087266,-0.5236,-0.89375,0.67192,1.0761,1.1347,-0.69866
-2.2466,0.17453,0.2618,-0.56144,-1.1994,0.17453,0.2618,-1.0094,-0.4617,0.056422,0.25042,-0.10873
-2.229,0.17453,0.17453,-0.51936,-1.1818,0.17453,0.17453,-1.0514,-0.53937,0.036693,0.28151,-0.20724
-2.2045,0.17453,0.087266,-0.47653,-1.1573,0.17453,0.087266,-1.0943,-0.53598,0.044625,0.29282,-0.3465
-2.1731,0.17453,0,-0.43283,-1.1259,0.17453,0,-1.138,-0.69335,0.10638,0.5585,-0.24637
-2.1346,0.17453,-0.087266,-0.38818,-1.0874,0.17453,-0.087266,-1.1826,-0.73675,0.10841,0.59631,0.11205
-2.0891,0.17453,-0.17453,-0.34254,-1.0419,0.17453,-0.17453,-1.2283,-0.75536,0.094363,0.57809,0.29194
-2.0365,0.17453,-0.2618,-0.29595,-0.98931,0.17453,-0.2618,-1.2748,-0.72501,0.14037,0.63486,0.30122
2.0564,0.17453,-0.34907,-0.78246,3.1036,0.17453,-0.34907,-0.78834,0.7332,1.1589,1.2218,-0.76783
2.0742,0.17453,-0.43633,-0.74036,3.1214,0.17453,-0.43633,-0.83044,0.71306,1.1229,1.1752,-0.73681
2.0852,0.17453,-0.5236,-0.69886,3.1324,0.17453,-0.5236,-0.87193,0.70026,1.1167,1.1706,-0.735
-2.2876,0.2618,0.2618,-0.58102,-1.2404,0.2618,0.2618,-0.98978,-0.35272,0.10431,0.2738,-0.10251
-2.2732,0.2618,0.17453,-0.53929,-1.226,0.2618,0.17453,-1.0315,-0.42302,0.072742,0.25604,-0.18976
-2.252,0.2618,0.087266,-0.4969,-1.2048,0.2618,0.087266,-1.0739,-0.5141,0.058924,0.30813,-0.31621
-2.224,0.2618,0,-0.45372,-1.1768,0.2618,0,-1.1171,-0.65201,0.12236,0.56649,-0.40729
-2.1889,0.2618,-0.087266,-0.40963,-1.1417,0.2618,-0.087266,-1.1612,-0.6864,0.10556,0.55226,-0.041161
-2.1469,0.2618,-0.17453,-0.3646,-1.0997,0.2618,-0.17453,-1.2062,-0.71605,0.12735,0.61399,0.29869
-2.0978,0.2618,-0.2618,-0.31862,-1.0506,0.2618,-0.2618,-1.2522,-0.69245,0.13535,0.60266,0.2949
-2.0417,0.2618,-0.34907,-0.27172,-0.99453,0.2618,-0.34907,-1.2991,-0.66719,0.11907,0.53624,0.28837
2.0144,0.2618,-0.43633,-0.76313,3.0616,0.2618,-0.43633,-0.80767,0.73719,1.158,1.2073,-0.75309
2.0291,0.2618,-0.5236,-0.72137,3.0763,0.2618,-0.5236,-0.84942,0.71846,1.1246,1.1693,-0.73743
-2.3238,0.34907,0.2618,-0.59988,-1.2766,0.34907,0.2618,-0.97091,-0.31184,0.15716,0.34091,-0.095938
-2.3125,0.34907,0.17453,-0.55845,-1.2653,0.34907,0.17453,-1.0123,-0.35725,0.12465,0.31103,-0.2027
-2.2945,0.34907,0.087266,-0.51647,-1.2473,0.34907,0.087266,-1.0543,-0.43569,0.093622,0.3135,-0.29489
-2.2697,0.34907,0,-0.47377,-1.2225,0.34907,0,-1.097,-0.48269,0.10339,0.37946,-0.43003
-2.238,0.34907,-0.087266,-0.43026,-1.1908,0.34907,-0.087266,-1.1405,-0.66102,0.14886,0.63236,-0.21681
-2.1993,0.34907,-0.17453,-0.38584,-1.1521,0.34907,-0.17453,-1.185,-0.67194,0.12076,0.57211,0.13
-2.1537,0.34907,-0.2618,-0.3405,-1.1065,0.34907,-0.2618,-1.2303,-0.67839,0.14649,0.61916,0.29744
-2.1011,0.34907,-0.34907,-0.29424,-1.0539,0.34907,-0.34907,-1.2766,-0.56971,0.14754,0.53295,0.3004
-2.0416,0.34907,-0.43633,-0.24714,-0.99437,0.34907,-0.43633,-1.3237,-0.63101,0.1388,0.54012,0.29538
-1.9753,0.34907,-0.5236,-0.19929,-0.9281,0.34907,-0.5236,-1.3715,-0.6096,0.17166,0.57508,0.29324
-2.3555,0.43633,0.2618,-0.6181,-1.3083,0.43633,0.2618,-0.9527,-0.051071,-0.35972,-1.0392,0.11244
-2.3471,0.43633,0.17453,-0.5769,-1.2999,0.43633,0.17453,-0.9939,-0.29716,0.17245,0.36296,-0.16979
-2.3322,0.43633,0.087266,-0.53527,-1.285,0.43633,0.087266,-1.0355,-0.35862,0.14308,0.35091,-0.28753
-2.3105,0.43633,0,-0.49304,-1.2633,0.43633,0,-1.0778,-0.40646,0.14131,0.39229,-0.40368
-2.282,0.43633,-0.087266,-0.45006,-1.2348,0.43633,-0.087266,-1.1207,-0.52822,0.17141,0.56151,-0.36719
-2.2466,0.43633,-0.17453,-0.40626,-1.1994,0.43633,-0.17453,-1.1645,-0.63553,0.16643,0.64332,-0.028125
-2.2043,0.43633,-0.2618,-0.36158,-1.1571,0.43633,-0.2618,-1.2092,-0.65238,0.15074,0.61565,0.2966
-2.1551,0.43633,-0.34907,-0.31601,-1.1079,0.43633,-0.34907,-1.2548,-0.65548,0.15991,0.62174,0.28893
-2.099,0.43633,-0.43633,-0.26959,-1.0518,0.43633,-0.43633,-1.3012,-0.55241,0.17015,0.55469,0.29595
-2.0361,0.43633,-0.5236,-0.2224,-0.98891,0.43633,-0.5236,-1.3484,-0.63124,0.18441,0.61507,0.30004
-2.3829,0.5236,0.2618,-0.63575,-1.3357,0.5236,0.2618,-0.93505,-0.028411,-0.43095,-1.2409,0.24922
-2.3773,0.5236,0.17453,-0.59471,-1.3301,0.5236,0.17453,-0.97608,-0.12403,-0.028179,0.32073,-0.12268
-2.3652,0.5236,0.087266,-0.55338,-1.318,0.5236,0.087266,-1.0174,-0.27219,0.18075,0.35937,-0.24785
-2.3465,0.5236,0,-0.51155,-1.2993,0.5236,0,-1.0592,-0.33159,0.17299,0.39506,-0.3768
-2.3211,0.5236,-0.087266,-0.46909,-1.2739,0.5236,-0.087266,-1.1017,-0.37418,0.19408,0.48202,-0.48274
-2.2889,0.5236,-0.17453,-0.42589,-1.2417,0.5236,-0.17453,-1.1449,-0.53458,0.21867,0.6663,-0.16729
-2.2498,0.5236,-0.2618,-0.38186,-1.2026,0.5236,-0.2618,-1.1889,-0.61259,0.18445,0.65664,0.15422
-2.2039,0.5236,-0.34907,-0.33699,-1.1567,0.5236,-0.34907,-1.2338,-0.60756,0.16065,0.59402,0.29294
-2.1512,0.5236,-0.43633,-0.2913,-1.104,0.5236,-0.43633,-1.2795,-0.59523,0.16579,0.57583,0.29586
-2.0916,0.5236,-0.5236,-0.24483,-1.0444,0.5236,-0.5236,-1.326,-0.59757,0.19021,0.60778,0.28964
-2.406,0.61087,0.2618,-0.65293,-1.3589,0.61087,0.2618,-0.91787,-0.03325,-0.41229,-1.2226,0.24315
-2.4032,0.61087,0.17453,-0.61198,-1.356,0.61087,0.17453,-0.95882,-0.031127,-0.42067,0.059762,-0.2264
-2.3939,0.61087,0.087266,-0.57087,-1.3467,0.61087,0.087266,-0.99993,-0.027757,-0.43179,0.024529,-0.26832
-2.378,0.61087,0,-0.5294,-1.3308,0.61087,0,-1.0414,-0.2384,0.21237,0.4031,-0.33937
-2.3556,0.61087,-0.087266,-0.48741,-1.3084,0.61087,-0.087266,-1.0834,-0.31748,0.21066,0.46187,-0.474
-2.3264,0.61087,-0.17453,-0.44477,-1.2792,0.61087,-0.17453,-1.126,-0.42607,0.25201,0.64186,-0.32474
-2.2905,0.61087,-0.2618,-0.40139,-1.2433,0.61087,-0.2618,-1.1694,-0.52037,0.23548,0.68183,0.01549
-2.2478,0.61087,-0.34907,-0.35722,-1.2006,0.61087,-0.34907,-1.2136,-0.58661,0.2047,0.6703,0.29425
-2.1983,0.61087,-0.43633,-0.31227,-1.1511,0.61087,-0.43633,-1.2585,-0.53542,0.14615,0.49563,0.29156
-2.142,0.61087,-0.5236,-0.26656,-1.0948,0.61087,-0.5236,-1.3042,-0.58788,0.21706,0.65984,0.29192
-2.4252,0.69813,0.2618,-0.66974,-1.378,0.69813,0.2618,-0.90105,-0.038089,-0.38929,-1.0525,0.15539
-2.425,0.69813,0.17453,-0.62879,-1.3778,0.69813,0.17453,-0.94201,-0.036085,-0.39916,0.056451,-0.31523
-2.4184,0.69813,0.087266,-0.58783,-1.3712,0.69813,0.087266,-0.98296,-0.033013,-0.41269,0.013504,-0.35026
-2.4052,0.69813,0,-0.54665,-1.358,0.69813,0,-1.0241,-0.029824,-0.42525,-0.044551,-0.3721
-2.3856,0.69813,-0.087266,-0.50508,-1.3384,0.69813,-0.087266,-1.0657,-0.056641,-0.23896,0.062502,-0.42573
-2.3593,0.69813,-0.17453,-0.46296,-1.3121,0.69813,-0.17453,-1.1078,-0.34188,0.29582,0.6603,-0.45246
-2.3264,0.69813,-0.2618,-0.4202,-1.2792,0.69813,-0.2618,-1.1506,-0.41724,0.2939,0.71877,-0.1296
-2.2867,0.69813,-0.34907,-0.37673,-1.2395,0.69813,-0.34907,-1.1941,-0.48841,0.26907,0.72355,0.20339
